Tourist_ID,Full_Name,Age,Gender,Nationality,Travel_Purpose,Destination_City,Travel_Start_Date,Travel_End_Date,Transport_Mode,Travel_Agency,Accommodation_Type,Hotel_Name,Nights_Stayed,Total_Trip_Cost_USD,Payment_Mode,Feedback_Score,Phone_Number,Preferred_Language,Special_Requirements,Age_Group
d5ae305b-83ac-4b7e-b596-41d21b5c56d3,Tyler Conrad,46,Male,American,Business,Las Vegas,7/29/2023,7/29/2024,Cruise,Travelocity,Resort,Reid and Sons,7,8600.15,Cash,4,+1-402-024-7960x675,English,Diet Food,41-60
20552f5f-4b22-40a4-9a15-a311eb5af9f9,William Boyd,69,Female,American,Leisure,Orlando,5/4/2024,2/5/2025,Bus,Booking.com,Hostel,"Hernandez, Flores and Nguyen",4,9338.67,Credit Card,5,293.883.4419x852,German,Assistance Required,61-80
8ba56d34-2445-4ecf-b4ec-f2ede4cd6075,Misty Harper,84,Female,American,Education,Orlando,3/3/2024,7/17/2024,Cruise,TripAdvisor,Airbnb,"Johnson, Jackson and Montgomery",10,3628.36,Credit Card,4,344.801.5882x42017,German,Diet Food,>80
9f9f80d0-e730-4b28-922f-02f350e9e079,Erik Gibson PhD,26,Male,American,Education,Miami,6/18/2023,2/15/2025,Car,TripAdvisor,Resort,Nguyen-Moreno,15,8482.97,Cash,5,816.571.1489x3994,German,None,21-40
8d8e3b13-e83b-4ab1-ac15-3076cdc98666,Kristy Padilla,52,Male,American,Business,New York,6/1/2024,7/23/2024,Bus,Booking.com,Hostel,Jefferson-Walker,15,2670.1,Debit Card,2,+1-188-128-6002x1781,English,Assistance Required,41-60
4c867062-2d9b-4ebf-b497-553cb0894f5a,Richard Scott,39,Male,American,Leisure,New York,6/4/2024,3/16/2025,Train,Expedia,Airbnb,"Martinez, Santos and Zamora",9,4376.82,Debit Card,3,8791954866,Spanish,None,21-40
3f4ed95a-aaf3-4c2f-9cb2-84f8b6febc3a,Laura Huff,28,Female,American,Leisure,New York,11/4/2023,11/14/2024,Flight,Expedia,Hotel,Stevens-Palmer,14,7228.96,Online Payment,4,001-849-263-6809x577,German,None,21-40
6e1fb6ad-cee9-44fd-b25a-9a5bf6a07500,Jordan Wood,71,Female,American,Leisure,Chicago,1/24/2024,5/12/2025,Car,TripAdvisor,Hostel,"Mcmahon, Allen and Marshall",9,4070.56,Cash,1,+1-861-590-1143x036,French,Wheelchair,61-80
707c70b4-8a97-49d8-800e-67ed8c9cf440,Katrina Lee,38,Female,American,Business,Orlando,10/10/2023,5/29/2025,Car,Travelocity,Resort,Walker-Hicks,14,1378.5,Credit Card,5,001-123-416-9665,Spanish,None,21-40
02c8261b-740c-4a65-89be-4b4bd9ee50e2,Cindy Thomas,76,Female,American,Education,Miami,3/26/2024,12/14/2024,Train,MakeMyTrip,Resort,"Mcdaniel, Choi and Johnson",14,1382.03,Cash,3,4703627110,German,Diet Food,61-80
2be893f4-56b3-4574-9617-2adf654d479a,Raymond Turner,50,Female,American,Religious,San Francisco,1/27/2024,7/8/2024,Cruise,Booking.com,Resort,Gates Ltd,4,8920.65,Online Payment,1,001-708-368-2623x4127,Spanish,Assistance Required,41-60
cb06718c-063f-42b6-bc5c-483d420a4323,Austin Thompson,65,Female,American,Education,Chicago,10/15/2023,2/2/2025,Train,Booking.com,Hotel,Sanchez and Sons,14,2682.0,Online Payment,3,783-773-4622,English,Diet Food,61-80
b11379a2-0ff4-4f65-84d7-59889213147b,Jessica Schwartz,46,Female,American,Leisure,Los Angeles,11/11/2023,10/3/2024,Cruise,TripAdvisor,Airbnb,Mendoza Group,7,1604.37,Credit Card,1,598-627-0840,Spanish,None,41-60
fbb41d14-4255-4a33-a374-75e120087497,Angel Walters,58,Female,American,Business,Los Angeles,1/16/2024,12/14/2024,Cruise,Expedia,Resort,Schneider-Reese,10,3741.58,Cash,2,001-626-825-4706,German,Wheelchair,41-60
16d8e80e-9cc9-40d3-ac13-9c1966ad51fd,Evan Stewart,83,Female,American,Leisure,New York,12/19/2023,9/25/2024,Cruise,Travelocity,Airbnb,Lindsey-Hill,11,5728.99,Online Payment,3,097.134.5063,Spanish,None,>80
e49df6bb-803a-4506-9136-bf628758ff4d,Mary Gibson,31,Female,American,Religious,Orlando,7/6/2023,9/12/2024,Car,MakeMyTrip,Hotel,Hawkins-Rodriguez,15,6109.27,Cash,1,9058619454,Spanish,Wheelchair,21-40
ee1b8cc4-7035-4a27-aba1-a9d3a61a59e3,Ryan Guzman,24,Female,American,Leisure,New York,8/10/2023,3/1/2025,Car,TripAdvisor,Resort,Wagner Inc,5,9313.0,Debit Card,3,(800)076-0092x1138,Spanish,Diet Food,21-40
39c97ab1-bb3e-480f-a39c-c4b2afbf5310,Angela Johnson,73,Male,American,Leisure,Las Vegas,8/18/2023,12/20/2024,Train,Booking.com,Motel,Williams-Contreras,2,7605.02,Online Payment,4,494-899-4888x378,Spanish,Diet Food,61-80
afdbe9d2-7ebd-4e05-901f-c6f43d061f79,Melissa Barker,29,Female,American,Leisure,Orlando,5/2/2024,2/8/2025,Bus,Booking.com,Hotel,"Thornton, Hernandez and Barber",5,9788.35,Cash,5,(038)450-6954,German,Assistance Required,21-40
b67d153d-399d-4b3c-b4df-c9a57a946602,Seth Sanchez,79,Female,American,Leisure,Las Vegas,1/21/2024,9/12/2024,Bus,Expedia,Motel,"Jackson, Jackson and Smith",11,6137.27,Online Payment,2,(234)535-7583x302,German,Diet Food,61-80
9c7d498a-8f76-4c87-9642-74036988f668,Tyler Vega,29,Female,American,Business,Los Angeles,11/7/2023,1/7/2025,Cruise,Expedia,Motel,Jackson-Miller,6,4797.16,Cash,2,242-537-3537x072,Spanish,Assistance Required,21-40
382f21e4-a57b-4700-b8ec-2d3446752b5c,Suzanne Anthony,29,Female,American,Religious,New York,2/12/2024,5/30/2025,Train,TripAdvisor,Hotel,"Anderson, Logan and Jones",15,6946.27,Debit Card,1,(888)780-9838x3835,Spanish,Diet Food,21-40
c360b3b7-1251-410b-abee-35210c56a92d,Sarah Ortega,62,Male,American,Leisure,Los Angeles,9/30/2023,4/5/2025,Bus,Booking.com,Airbnb,Anderson-Anderson,3,1150.74,Online Payment,1,001-971-793-6873x34119,French,None,61-80
cadff918-c41a-46d9-82fa-4d7a28d2e08e,Ryan Duffy,40,Female,American,Leisure,Chicago,7/23/2023,6/5/2024,Bus,Expedia,Hotel,"Arellano, Collins and Williams",8,3697.47,Cash,3,(415)870-3415x0830,English,Assistance Required,21-40
4c78c7ab-4fd2-4206-b42f-22bae20cea4a,Megan Frye,80,Female,American,Leisure,Las Vegas,10/27/2023,2/8/2025,Bus,Booking.com,Hotel,Gibson-Wheeler,11,7030.82,Debit Card,4,001-027-910-9663x366,Spanish,Wheelchair,61-80
8d64b3ad-d957-4b6b-8cb0-5ec1b14b69dc,Erik Henry,68,Male,American,Education,San Francisco,9/22/2023,3/26/2025,Car,MakeMyTrip,Hotel,Barr LLC,11,3306.53,Cash,5,3432001421,Spanish,Diet Food,61-80
b386d25c-b387-42ad-aa49-26f05f221dfc,Michelle Meyer,28,Female,American,Business,San Francisco,2/26/2024,4/8/2025,Bus,MakeMyTrip,Resort,Jackson PLC,10,6727.41,Debit Card,2,964-531-4829x625,Spanish,Diet Food,21-40
60900772-923c-4e5d-8392-4f05f5c7b9aa,Michael Rios,19,Female,American,Medical,Miami,10/22/2023,10/18/2024,Car,Booking.com,Hotel,Barrett and Sons,7,1222.73,Online Payment,5,032-104-3852x32689,German,Assistance Required,0-20
6d3fad4c-4027-4546-a7e1-25a42d206ada,Aimee Ramirez,66,Female,American,Business,San Francisco,11/18/2023,5/20/2025,Bus,Expedia,Hotel,Douglas LLC,15,9444.4,Credit Card,5,5287762801,Spanish,Assistance Required,61-80
b8378d82-91cb-4386-b112-cfd037b5dbac,Kathleen Larsen,83,Female,American,Medical,Chicago,5/8/2024,1/21/2025,Train,Booking.com,Resort,Peterson-Mcpherson,15,7565.39,Credit Card,5,001-357-073-8777x117,German,Assistance Required,>80
7eba0352-0d58-4a58-8842-c19ac1fbe94c,April Reilly,25,Female,American,Medical,Orlando,8/26/2023,5/3/2025,Bus,Travelocity,Resort,Johnson-Leach,8,1248.95,Credit Card,4,609.108.6192x258,French,Assistance Required,21-40
a310a849-b797-4b28-a4c3-71cfae7fba11,Ronald Ramos,38,Female,American,Business,Miami,3/8/2024,9/13/2024,Train,Booking.com,Resort,Hess and Sons,1,8208.94,Credit Card,2,001-509-912-8207x10233,German,None,21-40
fe8b2b79-bada-4947-8b52-30ed2a30363b,Stacy Patterson,72,Female,American,Education,Orlando,6/21/2023,8/16/2024,Cruise,Booking.com,Resort,"Adams, Murphy and Garrison",14,4764.29,Online Payment,2,711-593-6408,German,None,61-80
19de2ded-a0e2-4045-8153-bbc7ced5669f,Andrea Hubbard,32,Female,American,Leisure,Los Angeles,1/25/2024,5/5/2025,Bus,Travelocity,Hotel,Stein PLC,14,1966.3,Debit Card,3,270-514-7975x6938,German,Assistance Required,21-40
156eab79-e9b1-41f4-bca5-f87b447c999d,Alfred Gregory,48,Female,American,Business,Los Angeles,3/15/2024,11/12/2024,Flight,Expedia,Hotel,Deleon Group,14,9320.55,Debit Card,5,738.865.2601x497,English,Diet Food,41-60
f81f5c80-239d-4599-b98d-dc84f59dc887,Mary Bradshaw,47,Female,American,Leisure,New York,2/18/2024,8/6/2024,Flight,Booking.com,Airbnb,"Johnson, Davis and Hooper",11,2729.64,Credit Card,1,+1-566-394-9596x1852,Spanish,Wheelchair,41-60
f78047cf-d788-47cc-9ded-54fdc69806ea,Diane Lopez,68,Female,American,Religious,Las Vegas,8/3/2023,5/31/2025,Car,MakeMyTrip,Hotel,Taylor Ltd,2,7421.23,Online Payment,3,(290)997-5423x716,German,Diet Food,61-80
14fe7ebc-b34d-4c74-afc6-ee6fa8e33c94,James Roberts,68,Female,American,Leisure,Chicago,1/17/2024,3/31/2025,Car,Booking.com,Hostel,"Waller, Hull and Brooks",6,9572.38,Cash,2,7278834229,English,Wheelchair,61-80
f0a3a668-61e1-480d-99db-30aff8a10e70,Frances Lopez,30,Male,American,Business,Chicago,12/25/2023,6/6/2024,Car,Travelocity,Hotel,"Hicks, Schroeder and Garrett",5,8272.06,Online Payment,2,5781694222,French,None,21-40
65b184f7-6ed3-430b-a746-ebebcd7e80a2,Stephanie Owens,62,Male,American,Business,San Francisco,4/28/2024,5/7/2025,Train,Expedia,Hotel,"Hansen, Rodriguez and Lopez",5,4310.86,Debit Card,3,954-701-4902x782,English,Wheelchair,61-80
6e671698-1e83-4596-b646-9fabf59cd100,James Riley,40,Female,American,Leisure,Miami,11/28/2023,2/25/2025,Train,Travelocity,Airbnb,Alvarez and Sons,11,5516.75,Debit Card,5,001-451-949-1245,Spanish,Wheelchair,21-40
e8c7a01d-6881-4fda-88b7-cc6b99c61aa8,Scott Coleman,50,Female,American,Education,Orlando,11/21/2023,1/28/2025,Cruise,Booking.com,Motel,Dorsey-Lane,6,737.88,Cash,1,(903)935-5704x45052,German,Diet Food,41-60
47158a7e-4ba4-4898-a917-2a051e3b25e5,Christy Gray,24,Female,American,Education,Chicago,9/9/2023,10/22/2024,Cruise,MakeMyTrip,Motel,"Clark, Bradshaw and Mcdonald",1,2333.24,Debit Card,5,651.826.6746,French,None,21-40
8f332483-bfe4-440e-a0fc-47fa3f8b1baa,Wendy Adkins,64,Male,American,Leisure,Los Angeles,11/23/2023,7/14/2024,Bus,MakeMyTrip,Hostel,Olson-Miller,14,6150.85,Debit Card,2,567.598.1636x13114,French,Wheelchair,61-80
8742ced2-3099-44e2-b5b5-b9340106bb05,Heather Ritter,78,Female,American,Leisure,Los Angeles,3/16/2024,12/21/2024,Cruise,Booking.com,Hostel,"Rogers, Gardner and Chaney",7,9789.55,Cash,2,+1-709-411-7424x77133,Spanish,Diet Food,61-80
3e036333-9b0a-4817-b91c-85fda0a59518,Kathy Burgess,19,Female,American,Business,New York,6/25/2023,1/21/2025,Flight,Booking.com,Resort,Hudson-Wheeler,7,6646.31,Online Payment,1,936-691-7642x81469,English,Diet Food,0-20
335082dc-8ad6-41c4-a5fe-3a1848e772ba,Kiara Tate,81,Male,American,Education,Las Vegas,10/15/2023,1/21/2025,Train,Travelocity,Hotel,Smith Group,13,4462.11,Debit Card,4,001-259-532-8423,German,Wheelchair,>80
c1e6415a-95f2-4e55-8fa6-961145f21e94,Amber Herrera,28,Female,American,Leisure,Orlando,12/25/2023,6/8/2024,Train,MakeMyTrip,Hotel,"Peterson, Day and Gonzales",12,4578.42,Online Payment,1,667-105-8407x2480,Spanish,None,21-40
72470add-aefb-42ae-9515-36644039d142,Joshua Harding,21,Female,American,Leisure,Las Vegas,7/14/2023,11/23/2024,Flight,Booking.com,Hotel,Mason PLC,14,2175.81,Online Payment,4,(763)182-3857,English,Diet Food,21-40
1f2e490c-db0f-4126-ab82-ed5c7da5ad52,Nathan Rich,19,Male,American,Leisure,Orlando,3/19/2024,9/16/2024,Car,Booking.com,Hotel,Owens and Sons,10,3858.26,Online Payment,4,+1-791-666-4180x56298,German,Wheelchair,0-20
e1018cc5-920f-4663-b57d-6f2ec4e199a1,Jacob Maynard,27,Male,American,Leisure,Orlando,6/2/2024,10/22/2024,Cruise,MakeMyTrip,Hostel,Wilcox PLC,12,4553.2,Online Payment,1,951-639-3922x586,French,None,21-40
cf80f751-48b7-4541-b46f-3293621d1733,Laura Perez DVM,19,Male,American,Leisure,Chicago,11/5/2023,3/23/2025,Car,Booking.com,Airbnb,Allison PLC,1,1966.84,Cash,5,+1-342-490-3870x8863,French,None,0-20
062ebc92-cebb-498a-a76d-b5ef1baf02cf,Richard Anderson,31,Female,American,Leisure,Chicago,6/25/2023,7/25/2024,Car,Travelocity,Resort,Mcgee LLC,15,4844.02,Debit Card,5,934.653.0493,German,Wheelchair,21-40
03621f97-bf4c-4645-91be-34eb1e39ef8e,John Figueroa,56,Male,American,Religious,San Francisco,10/8/2023,8/19/2024,Flight,MakeMyTrip,Airbnb,Lee LLC,1,981.23,Cash,4,(099)389-4010x70888,Spanish,Assistance Required,41-60
a63e0c32-f938-47b0-b96c-c27ac2d532fa,Jean Pearson,50,Male,American,Leisure,Chicago,5/8/2024,1/13/2025,Car,TripAdvisor,Hotel,"Parrish, Roberts and Gray",15,9313.38,Online Payment,4,843.305.5440x3695,English,Diet Food,41-60
5fac971a-8018-4844-933f-3b0a22f7d343,Garrett Perez,68,Female,American,Leisure,New York,12/21/2023,3/15/2025,Bus,TripAdvisor,Hostel,"Romero, Hayden and Martinez",5,6726.54,Debit Card,5,001-901-728-1340x34913,German,Wheelchair,61-80
6fea51ca-4fae-4cf5-8e33-dd7092947d94,Kyle Snyder,47,Female,American,Religious,Los Angeles,12/15/2023,12/30/2024,Bus,Travelocity,Hotel,Gutierrez-Scott,2,1815.41,Debit Card,4,528.277.0405,French,Wheelchair,41-60
1fb7f628-0037-4c0d-92dd-34d68744d3c0,Eric Carroll,63,Male,American,Leisure,Las Vegas,11/21/2023,6/8/2024,Flight,MakeMyTrip,Hotel,Davis-Russell,9,6861.04,Online Payment,5,909.978.4160x83731,English,Wheelchair,61-80
59a78b13-7315-4969-b7cc-ba58713b831b,Jessica Brown,26,Male,American,Leisure,Los Angeles,6/25/2023,1/11/2025,Cruise,Travelocity,Airbnb,"Shaw, Krause and Jones",7,8946.47,Debit Card,5,+1-707-436-2716x412,German,Diet Food,21-40
56e0a246-663f-423b-8a0f-42834e0751d7,Linda Miles,29,Male,American,Leisure,Chicago,10/12/2023,6/4/2025,Car,Expedia,Airbnb,"Nguyen, Evans and Johnson",2,9950.28,Cash,5,832.930.7046x7029,French,Diet Food,21-40
92484194-aef4-459c-bb2b-92c3c87868fa,Herbert Yoder,59,Male,American,Education,Miami,3/5/2024,2/15/2025,Cruise,Travelocity,Airbnb,Allen-Olsen,7,6534.22,Online Payment,1,633-156-8327,Spanish,None,41-60
eaf5c033-a5cd-45e7-9cf3-d1797e0750ea,Jessica Moran,29,Male,American,Leisure,Orlando,8/31/2023,7/31/2024,Train,Expedia,Hostel,"Ramirez, Pacheco and Trujillo",5,6712.92,Debit Card,5,001-606-425-1112x045,Spanish,None,21-40
8e903fd9-3433-460c-a1e4-06a660a7a7b7,Alyssa Johnson,26,Female,American,Leisure,New York,12/14/2023,12/24/2024,Cruise,TripAdvisor,Airbnb,"Brown, Ryan and Cabrera",7,1709.42,Online Payment,5,001-833-188-8084x92144,German,Wheelchair,21-40
32e9c069-82ce-49de-ba77-25a3d454f36d,Amanda Weaver,61,Female,American,Education,Chicago,7/12/2023,11/21/2024,Train,Booking.com,Hotel,Santos and Sons,15,3866.8,Online Payment,3,775-524-6160,German,Assistance Required,61-80
effe76e0-68b1-43c9-8454-6026d5a7eb2e,Benjamin Valdez,56,Female,American,Business,Orlando,8/31/2023,6/14/2024,Car,MakeMyTrip,Hostel,White PLC,4,7126.77,Credit Card,5,468-372-7214x2416,Spanish,Assistance Required,41-60
730b19ec-2b99-4f07-b3f0-b94c4e2a89f5,Rachael Brown,83,Female,American,Leisure,Chicago,11/12/2023,2/20/2025,Train,Travelocity,Resort,Stanley-Hardy,1,3945.58,Credit Card,1,+1-902-169-5703x6257,Spanish,Diet Food,>80
32864238-87ec-4e86-ab39-20349eba8775,Alexandra Le,76,Female,American,Education,Orlando,5/7/2024,3/5/2025,Flight,Travelocity,Hotel,"Torres, Davis and Copeland",12,4312.32,Cash,5,317.650.4722,Spanish,None,61-80
adb55556-00e6-4305-86b4-6f015c03151c,Chelsea Barnes,23,Male,American,Medical,San Francisco,7/10/2023,3/11/2025,Cruise,Travelocity,Motel,Fields-Perez,3,8127.4,Online Payment,2,+1-780-108-2689x2633,English,None,21-40
f86668c1-6d05-4818-9450-085b63a029a5,Danielle Gonzalez,64,Female,American,Leisure,Los Angeles,9/30/2023,5/30/2025,Car,MakeMyTrip,Motel,"Stone, West and Harris",3,9767.54,Debit Card,5,085.169.5946x39242,English,None,61-80
9f22ce0a-dc7a-4283-9604-c3b667be9998,Nina Warner,36,Female,American,Business,Miami,3/1/2024,6/12/2024,Flight,Booking.com,Hostel,Wise-Cruz,1,7582.15,Online Payment,1,360.944.3152x3327,Spanish,None,21-40
3f64c50c-beea-4c97-bcd5-8c0f7e21b8aa,Michael Bradley,84,Female,American,Medical,Miami,1/17/2024,7/24/2024,Bus,MakeMyTrip,Airbnb,Hodge-Olson,2,8313.15,Cash,5,(177)676-4559x633,German,Assistance Required,>80
4a77814e-a614-4e5b-b78d-9952a3ee54d4,Richard Cruz,71,Female,American,Business,Chicago,3/10/2024,8/13/2024,Flight,Booking.com,Hostel,Kramer-Smith,3,4861.16,Online Payment,1,+1-545-711-8721x50529,French,None,61-80
b8a61715-6831-45a8-8551-98c0a1326797,Rebecca Lewis,21,Male,American,Medical,San Francisco,4/24/2024,12/30/2024,Flight,Booking.com,Resort,"Cohen, Diaz and Nguyen",9,6993.68,Cash,5,791.945.1362x388,German,Assistance Required,21-40
c76330af-a23c-4b27-a7f5-2fa9a117511f,Charles Gonzalez,26,Female,American,Education,Los Angeles,6/16/2023,6/23/2024,Cruise,Expedia,Hotel,"Davis, Medina and Pham",15,8538.71,Cash,4,515-531-9437,English,Wheelchair,21-40
452fac9a-c850-420a-a5b6-99ecefe6f675,David Davis,62,Female,American,Education,Orlando,9/1/2023,6/21/2024,Car,MakeMyTrip,Motel,Bright-Cobb,3,2915.92,Cash,4,001-233-679-1618x822,German,Assistance Required,61-80
0297c0d6-9aff-456c-86ad-0327d0b93207,Daniel Clark,21,Male,American,Leisure,Miami,5/15/2024,4/16/2025,Train,Booking.com,Airbnb,Ward Inc,14,3075.32,Credit Card,1,602.189.9024x715,German,Assistance Required,21-40
cc5d375a-43bb-4a66-a9a4-13ca59758f83,Stephanie Crawford,65,Female,American,Leisure,Las Vegas,9/17/2023,12/4/2024,Bus,Travelocity,Motel,Wu-Edwards,7,8417.4,Online Payment,1,042-997-1075x982,German,Diet Food,61-80
af5e490b-dfba-4afa-a940-776cb540cce4,Jessica Farmer,20,Male,American,Business,Orlando,9/7/2023,7/12/2024,Car,TripAdvisor,Hotel,"Reyes, Simpson and Tyler",11,2851.24,Cash,2,(956)449-7136x840,English,None,0-20
764a44e3-26ee-4eac-8dbd-3dc98b53c16b,Paul Newman,20,Female,American,Business,New York,6/7/2023,9/1/2024,Cruise,Travelocity,Resort,"Harris, Hendricks and Austin",6,9563.55,Online Payment,1,346.442.1195x429,German,Wheelchair,0-20
2b6c5763-7c0b-43ee-8264-d159d53dde5e,Sarah Bishop,65,Female,American,Business,Miami,8/31/2023,10/11/2024,Cruise,Expedia,Hostel,Stephens PLC,12,5820.42,Online Payment,2,(669)839-0815x157,English,Wheelchair,61-80
45547d9d-0b9e-4d4d-82a4-c12e779409b9,Lynn Perez,67,Male,American,Business,Chicago,10/21/2023,8/5/2024,Bus,Travelocity,Hotel,Smith PLC,5,4965.04,Debit Card,5,619.252.1873,English,Wheelchair,61-80
1126d71a-5aec-468f-91db-6acf6c2f5ecc,Gary Hill,84,Female,American,Business,Los Angeles,12/11/2023,12/17/2024,Flight,TripAdvisor,Hostel,Robles-Wilcox,10,5896.85,Credit Card,4,+1-035-583-8713x324,Spanish,Diet Food,>80
2a04ff67-050d-458c-b146-99bda826e5f1,Joseph Daniel,23,Male,American,Business,San Francisco,8/14/2023,1/11/2025,Cruise,Booking.com,Hotel,Williams Ltd,7,4464.84,Online Payment,5,(050)393-8152,German,Wheelchair,21-40
29606598-f235-42b7-b5d2-8dee81d57930,Colin Butler,64,Female,American,Education,Miami,7/12/2023,2/24/2025,Cruise,Travelocity,Hotel,Valencia Ltd,6,4352.43,Cash,2,(261)735-9951x58024,Spanish,Wheelchair,61-80
a2cf179f-66e4-4927-97d2-59adb0c12c60,Donald Ramirez,28,Female,American,Leisure,Miami,7/25/2023,11/27/2024,Cruise,TripAdvisor,Airbnb,"Webb, Newman and Carlson",4,2917.37,Cash,2,013.520.0177x38721,Spanish,Wheelchair,21-40
4ded5faa-9ae0-41b9-869a-8a20b05c4a59,Charles Parks,28,Male,American,Religious,San Francisco,2/16/2024,2/28/2025,Cruise,Travelocity,Hostel,Hayes-Price,10,3481.98,Debit Card,5,357-643-1583x3525,English,Assistance Required,21-40
118cc43e-44e1-4856-957d-728ce2d28da8,Ashley Harmon,80,Female,American,Business,Los Angeles,3/5/2024,2/11/2025,Cruise,MakeMyTrip,Hotel,Coleman-Barron,6,3270.36,Debit Card,4,+1-975-289-5463x933,French,Diet Food,61-80
e90c0722-d4a7-4958-b2fe-7205132ba600,Yvonne Murillo,27,Female,American,Leisure,New York,9/19/2023,10/21/2024,Bus,Expedia,Airbnb,Daniels Inc,13,6545.1,Online Payment,5,385.119.4881x924,German,Wheelchair,21-40
0cbbeab0-bc9a-4e0c-8ec2-361582f2e770,Mark Green,19,Female,American,Leisure,Chicago,1/6/2024,11/1/2024,Car,MakeMyTrip,Airbnb,Woods PLC,12,8596.15,Cash,1,(877)608-0018x087,German,Assistance Required,0-20
bc2e9ff5-a72f-4600-8c00-15082b265442,Michael Clark,20,Female,American,Leisure,Orlando,5/9/2024,4/8/2025,Car,TripAdvisor,Motel,"Gibson, White and Serrano",13,1840.24,Debit Card,4,001-596-049-1566,Spanish,Diet Food,0-20
6653c3b7-8fa0-4fa2-a47e-c1543b6bd0a4,Jonathan York,73,Female,American,Leisure,Orlando,4/16/2024,12/26/2024,Train,Travelocity,Motel,Robertson-Morris,15,9061.83,Credit Card,1,(835)617-1499x779,Spanish,Diet Food,61-80
427005f6-ca2e-4611-bbce-c85d2c1ffacc,Laura Liu,67,Female,American,Religious,Las Vegas,5/23/2024,6/9/2024,Train,Booking.com,Resort,"Simmons, Collins and Armstrong",3,1651.7,Debit Card,3,(940)151-1358,English,None,61-80
a92cd2de-d802-4b08-be85-b0a9b4e9a806,Felicia Bridges,26,Female,American,Leisure,New York,12/5/2023,7/12/2024,Bus,Booking.com,Hostel,Glenn-Jackson,3,3551.65,Cash,5,092-039-8876x963,German,Diet Food,21-40
de518343-e63e-43d6-9a0d-bc7807d11b6b,Donald Edwards,31,Male,American,Leisure,San Francisco,3/4/2024,3/15/2025,Bus,Expedia,Hostel,Bates and Sons,10,2537.38,Debit Card,5,001-720-566-2633x62921,English,Assistance Required,21-40
ed9140c0-5108-4deb-a710-b0e79f5904a6,Sharon Wolfe,57,Female,American,Leisure,Miami,1/31/2024,8/2/2024,Flight,TripAdvisor,Resort,"Petty, Davila and Richardson",5,3859.69,Debit Card,1,529-128-7070,German,Wheelchair,41-60
3f98e0ee-c2f7-423f-aee1-33ea6e883110,Sean Hall,47,Female,American,Education,Las Vegas,4/2/2024,1/15/2025,Car,Booking.com,Resort,Crane-Bowman,10,7923.0,Cash,5,(663)872-8044,Spanish,Diet Food,41-60
1291f006-309d-47ed-84e3-2dbdc910c201,Anthony Anthony,23,Female,American,Leisure,Las Vegas,5/6/2024,2/20/2025,Bus,Travelocity,Motel,Hoffman-Howell,14,1143.19,Online Payment,2,951-715-0940x73023,English,None,21-40
94d8cd47-718e-4baf-9442-f362f919cb32,Amber Nelson,29,Female,American,Business,New York,4/9/2024,6/2/2025,Car,Expedia,Hostel,Perez Inc,12,8741.97,Online Payment,1,115.833.3595x36035,French,Wheelchair,21-40
25ef2114-ba6e-436c-aed4-b1f0e9c3deee,Cathy Stewart,23,Female,American,Leisure,Los Angeles,12/7/2023,5/17/2025,Bus,Expedia,Hostel,Arias and Sons,2,9471.99,Cash,5,001-068-853-1606x981,French,None,21-40
34c8d03a-b7d9-465c-9da7-7d913d90fd27,Brandon Lynch,60,Female,American,Leisure,Orlando,9/6/2023,2/28/2025,Car,MakeMyTrip,Resort,Knight Inc,7,5841.74,Online Payment,1,976.358.6306x067,French,None,41-60
11774618-4e34-4a77-ae70-24edb7ee1a9a,Christopher Conway,83,Female,American,Medical,Orlando,1/30/2024,11/11/2024,Cruise,Expedia,Airbnb,"Patrick, Williams and Adams",2,9611.62,Online Payment,4,(948)831-9989x31007,Spanish,Wheelchair,>80
f48fe7d3-1997-48f3-adb9-24d87e0b6723,Sandra Riley,26,Male,American,Education,Los Angeles,4/7/2024,10/6/2024,Train,Travelocity,Airbnb,"Padilla, Howell and Webster",9,1225.72,Credit Card,1,955-710-4419x6432,Spanish,Diet Food,21-40
cf39efd7-0e2a-4641-8b83-da502fcf9616,Joanna Butler,84,Female,American,Leisure,San Francisco,3/20/2024,1/27/2025,Flight,Travelocity,Resort,"Hart, Hernandez and Rivas",14,5852.24,Cash,1,988.365.7280x3771,French,Diet Food,>80
